素材id,视频名称,视频链接,投放情况,审核建议,素材评估,关联在投单元数,标签,消耗,展示数,点击数,点击率(%),平均点击单价(元),平均千次展现费用(元),转化数,转化成本,转化率(%),深度转化次数,深度转化成本,深度转化率(%),回访-加为好友(计费时间),回访-高潜成交(计费时间),回访-信息确认(计费时间)
"	7662602581948547098",0714-浩正瑞晨-9-三改.mp4,https://video-cn.oceanengine.com/a84244b917ec538bea51aed09abd7d09/6a79c3a1/tos-cn-ve-51/ostPIQQBHQzWkGXcgPEGiIAAlEa5vHdnWgNFI?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1957&bt=1957&cs=0&ds=4&ft=J9ThAGkHH_Myq8ZumEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY2aWg6ZjZoOTs2ZTU8ZzY1QGlqOnhvOm86NWo8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojYjIuYzJeNF9gMWAzLmMvLWEjLzVlLWFhL2VfYS0tZDAvc3M%3D&btag=80000200018000&dy_q=1786192004&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=20260808202638776CFEE0E109807A132B&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,未使用,审核不通过,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7662602560545849371",0714-浩正瑞晨-6-三改.mp4,https://video-cn.oceanengine.com/510ba50349ffd1f176d78878f661cea4/6a79c3b2/tos-cn-ve-51/o8GXxWvlUQEzil2dc4sSVQIGtQEawWAIBA3AI?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1117&bt=1117&cs=0&ds=4&ft=J9ThAGkHH_Myq8ZumEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY3PGQ1ZWk1ODw6N2c2NmlnQGkzajV4aW86NWo8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojMy0yNS5eXjYuMTNhMC9iNWEjNl4tXmFhL2VfYS0tZDAwc3M%3D&btag=80000200020000&dy_q=1786192004&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=20260808202638776CFEE0E109807A132B&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,未使用,审核不通过,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7662602558097080370",0714-浩正瑞晨-5-三改.mp4,https://video-cn.oceanengine.com/603babdf5282d63db20785a1681a1b2d/6a79c3a0/tos-cn-ve-51/oM41AXkE7E7t0NEAmQzIKfJSmRpoagQHBI1Edm?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1210&bt=1210&cs=0&ds=4&ft=J9ThAGkHH_Myq8ZumEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZmOGZoOjU4ZzllZ2RkaDU1QGlqaGtnNm86NWo8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojXzIxNDJhYjYzMWMtLjNjNWEjc2gzZmFhL2VfYS0tZDBhc3M%3D&btag=80000200010000&dy_q=1786192004&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=20260808202638776CFEE0E109807A132B&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,未使用,审核不通过,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7662602552812486706",0714-浩正瑞晨-11-三改.mp4,https://video-cn.oceanengine.com/da0c2e9d3b2a4a7914af322a258213ee/6a79c3a1/tos-cn-ve-51/oEQXIggemGLKACa1CtFcIh9D8RPBE7IQmZ4zAx?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1233&bt=1233&cs=0&ds=4&ft=J9ThAGkHH_Myq8ZumEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGYzNThkN2Y1O2c8M2llZWdoQGkzanBqOm86NWo8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojXzFhMmAzMV5fMV5eLi9fNWEjc21gZGFhL2VfYS0tZDBhc3M%3D&btag=80000200018000&dy_q=1786192004&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=20260808202638776CFEE0E109807A132B&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,未使用,审核不通过,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7661187006646501412",微信视频2026-07-11_163704_323.mp4,https://video-cn.oceanengine.com/8949d8ffaf773b61435dcc76d0d6a8e7/6a79c3a0/tos-cn-ve-51/oQygv5aftHAMK7rABm2kAAvBYUjQImgoQ1vbi7?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1021&bt=1021&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZumEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY4ZDU6aGhpZTU3OWVkNjQ8QGkzMzo2ZG86OXk8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojYmIxLWBgLl5iMTZfYDAyYWEjNmNiM2FhXmNeYS0tZDBhc3M%3D&btag=80000e00010000&dy_q=1786192004&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=20260808202638776CFEE0E109807A132B&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,7,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7661186975484379190",微信视频_20260711163647.mp4,https://video-cn.oceanengine.com/7ad1846b91ed8b226a1414a8e641ff6d/6a79c397/tos-cn-ve-51/13538b55e4c44081a302871672a0345d?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=928&bt=928&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZumEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY8ZGVoZ2hnZTU5aWU2PGhkQGkzMzo2ZG86OXk8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojMC9jNF8uMTZeMV9gYl8xMGEjXmNiM2FhXmNeYS0tZDBhc3M%3D&btag=80000e00010000&dy_q=1786192004&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=20260808202638776CFEE0E109807A132B&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,7,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7665676211757416511",0723-瑞晨引流-4c.mp4,https://video-cn.oceanengine.com/96f7484a5710a44fabf3d321986da5f1/6a79c3bb/tos-cn-ve-51/oUfAeRHJHuTAQzqefMbIIrHZtEsVfArYSgHjs8?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=1078&bt=1078&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY1NzQ0aTk4aTw2NzM7Ojg3QGkzaWx5aG86Znk8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojMV5fMWBiM19iMTM1L2JfMGEjL2pycWFhZmllYS0tZDAwc3M%3D&btag=80000e00010000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,首发,12,--,86.31,5578,427,7.66,0.2,15.47,5,17.26,1.17,0,0,0,0,1,0
"	7659679262665293865",0706引导+v瑞晨-1.mp4,https://video-cn.oceanengine.com/0339042e8f266d8bc288acf2b718881c/6a79c3c8/tos-cn-ve-51c800/oclB2Z9JBI4ygHQALlIQKOsf1MEXm11gmGblrA?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1782&bt=1782&cs=0&ds=4&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY7OGZlNGU3Ojc4PGZmNDtmQGlqNHFtNmtvamQ8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojNjJfLS42YV4wMWAwYWExYWEjZmBqc3FnL18zYS0tZDBhc3M%3D&btag=80000e00010000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,2,--,0.07,6,0,0,0,11.67,0,0,0,0,0,0,0,0,0
"	7665169497810206729",0721-引流-魏怡-10.mp4,https://video-cn.oceanengine.com/174dd1712eb35db91c90e5aaaa96d274/6a79c3c8/tos-cn-ve-51/ow0GLCieSGT8eZ6gIQD2IeXLalwcUEAW1B4bAq?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1132&bt=1132&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY6PGk6OTY7OTtnOTRnOmg3QGlqeDhsbjlyazw8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojYC1iMi0tXjU0MV9fNV40YmEjX2xuczJkY2JkYS0tZDBhc3M%3D&btag=80000e00010000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,6,--,0.3,3,1,33.33,0.3,100,0,0,0,0,0,0,0,0,0
"	7664453202381930523",0718瑞晨引流-22.mp4,https://video-cn.oceanengine.com/d9571c6716268d51ec77fa0151c7cd51/6a79c3c1/tos-cn-ve-51/oUxfm1DqLiJ7BQtmgAIgqBFI4itQitQagBmAm6?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=657&bt=657&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZoOjM2ODs5ZGY0NjkzNmhoQGlqbzdrM286dm48MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojMTJhYjAxY182MTIuMzYwY2EjNi4zbmFhLzJjYS0tZDBhc3M%3D&btag=80000e00010000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,首发,10,--,3.48,87,12,13.79,0.29,40,0,0,0,0,0,0,0,0,0
"	7665911365609570346",0723-引流-魏怡-7 C.mp4,https://video-cn.oceanengine.com/a2d51b4b1cb0988933afaa16058d3ad2/6a79c417/tos-cn-ve-51/ogHglo6GbIjAxaURRTQgec1UTOKa2BzfCAwqex?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1537&bt=1537&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZoOzpkN2Y3OjMzZDw4PGU8QGlqbHNpN286Znk8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojLjFjMjQzMV8uMTIzNTE0YmEjZi1tYGFhbmllYS0tZDBhc3M%3D&btag=80000e00028000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,8,--,0.06,1,0,0,0,60,0,0,0,0,0,0,0,0,0
"	7660371894164914182",0708-引导-嘉丽-5.mp4,https://video-cn.oceanengine.com/e18fd0dfe8c0e0f88f86b51017b055d2/6a79c3b1/tos-cn-ve-51/owfebUfFnk0zGTZMBAhH3Ndqg4WA70AjtdEC5j?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=1212&bt=1212&cs=0&ds=6&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGYzNzM0Ojo6Zzc6ZTc7OWc5QGlqaHZlNGtvZms8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojLV4zMDUxYzY0MTM0LjEvL2EjczRoaHFnL2s0YS0tZDAvc3M%3D&btag=80000e00008000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,23,--,10.45,691,6,0.87,1.74,15.12,0,0,0,0,0,0,0,0,0
"	7664453199747170313",0718-引流-魏怡-1.mp4,https://video-cn.oceanengine.com/9c9d308b368f61a95030521321a92884/6a79c3cf/tos-cn-ve-51/okfqknNSDrDXnfaEYQFLuQbyAIKTIgB40NgCnA?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1210&bt=1210&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZoPGRoOWg2PGU8NzpmOzw2QGkzOWl0djlydW48MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojXzEtYDYtLjU0MTAzLzQ2LmEjZjRiNjJkazJjYS0tZDAvc3M%3D&btag=80000e00018000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,3,--,0.03,3,0,0,0,10,0,0,0,0,0,0,0,0,0
"	7663059461246320667",0716-引导-嘉丽-1.mp4,https://video-cn.oceanengine.com/b5763a4e38967cf5b707958b9ce60e56/6a79c3b8/tos-cn-ve-51/oshALgTAVFQassFIQBcmEHIQBggtYq71QIsEf3?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=984&bt=984&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY4OjYzOTxmaTM4aGlnODVkQGkzMzQ1NW86NmQ8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojYGM2NDViMzZeMTUxL18wMGEjanNhb2FhZmRgYS0tZDAwc3M%3D&btag=80000e00008000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,6,--,0.28,10,0,0,0,28,0,0,0,0,0,0,0,0,0
"	7662229404613869595",0713-浩正瑞晨引导-7.mp4.mp4,https://video-cn.oceanengine.com/257e968dbac9d7874304d3d006f27261/6a79c3e8/tos-cn-ve-51/oojVGiqsXcmGQEDIWAe1Atp4QHhOIgzZqtKBan?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=1130&bt=1130&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZoZmU1NDg1NzM3ODxnNmY4QGlqNnM6OmtvNnU8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojMWM1XzItXjYtMTEvMy0wNGEjMGktZXFnXl5eYS0tZDAwc3M%3D&btag=80000e00028000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,5,--,0.87,72,4,5.56,0.22,12.08,0,0,0,0,0,0,0,0,0
"	7663054269622517806",0715-魏怡引流5.mp4,https://video-cn.oceanengine.com/8469fc41e661fe402c3108dc639f207d/6a79c3bc/tos-cn-ve-51/ooIQE1nEg6OdtjirzoKWlJa0WDR5YxADtIZQA?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=1529&bt=1529&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY7PDc5MzM0Zzk2NDRoOTk2QGkzbzp2ZW86cGQ8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojNS9iMjIuMzY0MWIwYS1jY2EjbmdfZ2FhLzNgYS0tZDAvc3M%3D&btag=80000e00010000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,6,--,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"	7660371924531937316",0708-引导-嘉丽-2.mp4,https://video-cn.oceanengine.com/af6ec75876321405297e86d1b4eae9f3/6a79c3c3/tos-cn-ve-51/ogpaDTeZNDjVbuE4NgAxKRyTgAAqbLxW5veA6B?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=1689&bt=1689&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZnZzo5OzszOjlnNDw2aDs7QGkzcHU1NWtvZWs8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojNWEzL2M1L15eMWMtLjVjYmEja2EzbHFnbms0YS0tZDAwc3M%3D&btag=80000e00010000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,首发,33,--,20,417,16,3.84,1.25,47.96,2,10,12.5,0,0,0,0,0,0
"	7660371884819709994",0709引导-小敏-3-1.mp4,https://video-cn.oceanengine.com/d1dc4543354b533b4e85b076ad140e92/6a79c3c3/tos-cn-ve-51/oQCICOsEIAQ1XVJqyGehPABcL93CBBAg4A4mQm?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=729&bt=729&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY8PDVoZTNmOzdpOzc4OTRpQGlqNTxmOWtvZWs8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojYWIvMGNiMl40MTY2NDItM2EjMmxkZHFnbms0YS0tZDAvc3M%3D&btag=80000e00010000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,首发,14,--,17.78,1648,56,3.4,0.32,10.79,1,17.78,1.79,0,0,0,0,0,0
"	7663055816350859274",0716-引流瑞晨-6.mp4,https://video-cn.oceanengine.com/f9b70f98d3dc0c2c2ce783c733b8a332/6a79c3b6/tos-cn-ve-51/ocFWNgOR1yMTKBkpg2R3AxAMSalpIqADfo4Nei?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=1608&bt=1608&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZmODg4M2Q2aGg3ZTU4MzM6QGkzZGxwZG86bWQ8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojLzBiLzAzYjVeMWJiLS9iNWEjYzZnMWFhZjZgYS0tZDBhc3M%3D&btag=80000e00008000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,首发,17,--,29.3,2151,175,8.14,0.17,13.62,2,14.65,1.14,0,0,0,0,1,0
"	7660843598484979755",0710-引导-嘉丽-1.mp4,https://video-cn.oceanengine.com/62a92db76f77e5489dc77bae7ac0bcd9/6a79c3c3/tos-cn-ve-51/oEiUxVeqDZeDIokdpgqg6BWhQ3NMAMo8KADG7b?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1057&bt=1057&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY2ZTo7ZjQ4Zzc8OzU3NDY6QGkzaHFkaWtvZGY8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojYC02LzReYDZhMWEtMmJeNmEjczVvXnFnZmU1YS0tZDAwc3M%3D&btag=80000e00010000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,3,--,0.14,13,0,0,0,10.77,0,0,0,0,0,0,0,0,0
"	7660371908223402047",0709引导-小敏-5-1.mp4,https://video-cn.oceanengine.com/6ac3c1f6d3130c176589526e1bad8de1/6a79c3b4/tos-cn-ve-51/ogKmuJs50BCwkPh8BJ3YGkQI4KAFegQWmAJ14E?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=1086&bt=1086&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZkM2RmMzs8PGY0PGU8O2c8QGkzcGw1aGtvZms8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojXl80XjFjMl5iMTFfLi5eLmEjMmBiLnFnL2s0YS0tZDAwc3M%3D&btag=80000e00008000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,7,--,0.03,4,0,0,0,7.5,0,0,0,0,0,0,0,0,0
"	7666006364797386806",推送视频_0723-瑞晨引流修改-7.mp4,https://video-cn.oceanengine.com/5dee9a7a3e26c2869b09ae30f82591fb/6a79c3b2/tos-cn-ve-51/o0CAVAqfguNB2xBDayADcQI1GgJCYshBIfRRts?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1640&bt=1640&cs=0&ds=4&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY8NGczOjs3MzQzNTxpZTtnQGkzM2U6ZW86Zmw8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojY2BjM2M0MDYuMTYvNF5gYmEjZi5xLWFhXi1lYS0tZDAvc3M%3D&btag=80000e00008000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,4,--,0.53,7,0,0,0,75.71,0,0,0,0,0,0,0,0,0
"	7660371896212013110",0708-引导-嘉丽-3.mp4,https://video-cn.oceanengine.com/d3a38349ee81392e2330a9fd95b259e3/6a79c3be/tos-cn-ve-51/o8q1rSmtB34JePzsjG93XIG9gVBMEQAR4lQmBA?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=497&bt=497&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY1OGQ8M2U0NDdnZDhkNzU7QGlqOHM8O2tvZWs8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojYV9jNC00YzYvMV9iLjY0Y2EjXjJnZHFnbms0YS0tZDBhc3M%3D&btag=80000e00010000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,首发,19,--,0.1,15,0,0,0,6.67,0,0,0,0,0,0,0,0,0
"	7662229433765298186",0713-浩正瑞晨引导-1.mp4.mp4,https://video-cn.oceanengine.com/9283d8d2a61f66df149cadc0e5b5c836/6a79c3c3/tos-cn-ve-51/oIRQfOtGASqBtTm1m3ZAg3OaXsEYIQ9VDZCKq4?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&cv=1&br=703&bt=703&cs=0&ds=3&ft=J9ThAGkHH_Myq8ZymEm_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY7Zjo2aTVmaTgzMzg3ZTk6QGlqaHVxPGtvNnU8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojYTQuYGMwNjVfMTI2YjIvYmEjYGJtaHFnXl5eYS0tZDBhc3M%3D&btag=80000e00010000&dy_q=1786192044&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026080820272119F0F98A1E64E3702BDA&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,已使用,审核通过,--,13,--,0.31,10,0,0,0,31,0,0,0,0,0,0,0,0,0
